tmdb_id,title,release_date,genres,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,tagline,overview,cast_names,cast_ids,release_year
1452,Superman Returns,2006-06-28,Science Fiction|Action|Adventure,223000000,391081192,154,4.2073,5.801,4518,en,Look up in the sky!,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",Brandon Routh|Kate Bosworth|Kevin Spacey|James Marsden|Parker Posey,17271|7517|1979|11006|7489,2006
591278,Game of Thrones: The Last Watch,2019-05-26,Documentary,0,0,115,2.4552,7.1,341,en,A farewell to Westeros with the people who built the realm,"For a year, acclaimed British filmmaker Jeanie Finlay was embedded on the set of the hit HBO series “Game of Thrones,” chronicling the creation of the show’s most ambitious and complicated season.  Debuting one week after the series 8 finale, GAME OF THRONES: THE LAST WATCH delves deep into the mud and blood to reveal the tears and triumphs involved in the challenge of bringing the fantasy world of Westeros to life in the very real studios, fields and car-parks of Northern Ireland.  Made with unprecedented access, GAME OF THRONES: THE LAST WATCH is an up-close and personal portrait from the trenches of production, following the crew and the cast as they contend with extreme weather, punishing deadlines and an ever-excited fandom hungry for spoilers.  Much more than a “making of” documentary, this is a funny, heartbreaking story, told with wit and intimacy, about the bittersweet pleasures of what it means to create a world – and then have to say goodbye to it.",Lena Headey|Emilia Clarke|Kit Harington|Nikolaj Coster-Waldau|Peter Dinklage,17286|1223786|239019|12795|22970,2019
34231,The Graves,2010-01-29,Horror|Thriller|Adventure,0,0,88,3.4573,3.7,48,en,Sometimes death is the least of your problems.,Two inseparable sister's visit to a remote mine town turns into a mind-bending fight for survival against menaces both human and supernatural.,Clare Grant|Bill Moseley|Amanda Wyss|Tony Todd|Cathy Rankin,53266|27737|13656|19384|61892,2010
1487,Hellboy,2004-04-02,Fantasy|Action,66000000,99318987,122,6.3169,6.674,7365,en,From the dark side to our side.,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.",Ron Perlman|Selma Blair|Doug Jones|John Hurt|Rupert Evans,2372|11826|17005|5049|17283,2004
1491,The Illusionist,2006-08-18,Fantasy|Drama|Thriller|Romance,16500000,87892388,110,5.2366,7.297,5272,en,Nothing is what it seems,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crown prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",Edward Norton|Paul Giamatti|Jessica Biel|Rufus Sewell|Eddie Marsan,819|13242|10860|17328|1665,2006
1493,Miss Congeniality,2000-12-22,Comedy|Crime|Action,45000000,212000000,110,4.2062,6.525,4192,en,Unpolished. Unkempt. Unleashed. Undercover.,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",Sandra Bullock|Benjamin Bratt|Heather Burns|Michael Caine|Ernie Hudson,18277|4589|26716|3895|8874,2000
1495,Kingdom of Heaven,2005-05-03,Drama|Action|Adventure|History|War,130000000,218366336,144,16.528,7.021,4859,en,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",Orlando Bloom|Eva Green|Jeremy Irons|David Thewlis|Ghassan Massoud,114|10912|16940|11207|70577,2005
1523,The Last King of Scotland,2006-09-27,Drama,6000000,48600000,123,2.5986,7.414,2339,en,Charming. Magnetic. Murderous.,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,2178|5530|16358|12214|11703,2006
1534,Pathfinder,2007-01-11,Adventure|Action,45000000,30800000,99,2.5783,5.652,770,en,"Two Worlds, One War. The Ultimate Battle Begins.","A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.",Karl Urban|Moon Bloodgood|Nicole Muñoz|Clancy Brown|Jay Tavare,1372|56455|1112033|6574|29861,2007
1535,Spy Game,2001-11-18,Action|Crime|Thriller,115000000,143049560,126,3.2273,6.916,2329,en,It's not how you play the game. It's how the game plays you.,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,4135|287|2462|8435|17351,2001
1537,Changing Lanes,2002-04-07,Thriller|Drama,45000000,94935764,98,2.1186,6.281,1192,en,One wrong turn deserves another.,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",Ben Affleck|Samuel L. Jackson|Toni Collette|Sydney Pollack|William Hurt,880|2231|3051|2226|227,2002
1538,Collateral,2004-08-04,Drama|Crime|Thriller,65000000,220239925,120,6.0721,7.244,6206,en,It started like any other night.,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,Tom Cruise|Jamie Foxx|Jada Pinkett Smith|Mark Ruffalo|Peter Berg,500|134|9575|103|36602,2004
34308,Modigliani,2004-05-18,Drama,12000000,0,128,1.927,7.0,206,en,His passion was life. His obsession was art.,"Set in Paris in 1919, biopic centers on the life of late Italian artist Amedeo Modigliani, focusing on his last days as well as his rivalry with Pablo Picasso. Modigliani, a Jew, has fallen in love with Jeanne, a young and beautiful Catholic girl. The couple has an illegitimate child, and Jeanne's bigoted parents send the baby to a faraway convent to be raised by nuns.",Andy Garcia|Elsa Zylberstein|Omid Djalili|Hippolyte Girardot|Eva Herzigová,1271|39195|41379|23388|112225,2004
1544,Imagine Me & You,2006-01-27,Drama|Comedy|Romance,1000000,2500000,93,3.3799,7.6,1098,en,There goes the bride.,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",Piper Perabo|Lena Headey|Matthew Goode|Celia Imrie|Anthony Stewart Head,15555|17286|1247|9139|34257,2006
1548,Ghost World,2001-07-20,Comedy|Drama,7000000,8800000,111,2.6079,7.092,1563,en,Accentuate the negative.,"Two quirky, cynical teenaged girls try to figure out what to do with their lives after high school graduation. After they play a prank on an eccentric, middle aged record collector, one of them befriends him, which causes a rift in the girls’ friendship.",Thora Birch|Scarlett Johansson|Steve Buscemi|Brad Renfro|Illeana Douglas,2155|1245|884|51214|7796,2001
99861,Avengers: Age of Ultron,2015-04-22,Action|Adventure|Science Fiction,235000000,1405403694,141,15.4419,7.27,24273,en,A new age has come.,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",Robert Downey Jr.|Chris Hemsworth|Mark Ruffalo|Chris Evans|Scarlett Johansson,3223|74568|103|16828|1245,2015
1562,28 Weeks Later,2007-04-26,Horror|Thriller|Science Fiction,15000000,72304846,99,8.6483,6.606,5469,en,When days turn to weeks...,"Twenty-eight weeks after the spread of a deadly rage virus, the inhabitants of the British Isles have lost their battle against the onslaught, as the virus has killed everyone there. Six months later, a group of Americans dare to set foot on the Isles, convinced the danger has passed. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",Robert Carlyle|Rose Byrne|Jeremy Renner|Harold Perrineau|Catherine McCormack,18023|9827|17604|6195|2462,2007
460321,Close,2019-02-22,Action|Adventure|Thriller,0,0,95,4.1835,5.991,705,en,Trained to protect. Born to survive.,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",Noomi Rapace|Sophie Nélisse|Indira Varma|Eoin Macken|Akin Gazi,87722|1008607|30430|111801|1261092,2019
1571,Live Free or Die Hard,2007-06-20,Action|Thriller,110000000,383531464,128,6.1325,6.641,6285,en,The choice will be clear.,"John McClane is back and badder than ever, and this time he calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",Bruce Willis|Timothy Olyphant|Justin Long|Cliff Curtis|Mary Elizabeth Winstead,62|18082|15033|7248|17628,2007
1574,Chicago,2002-12-10,Comedy|Crime|Drama,45000000,306776732,113,4.7288,7.125,2880,en,"If you can't be famous, be infamous.",Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Renée Zellweger|Catherine Zeta-Jones|Richard Gere|Queen Latifah|Ekaterina Chtchelkanova,9137|1922|1205|15758|17644,2002
1576,Resident Evil,2002-03-15,Horror|Action|Science Fiction,33000000,102984862,100,3.73,6.651,6849,en,A secret experiment. A deadly virus. A fatal mistake.,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",Milla Jovovich|Michelle Rodriguez|Eric Mabius|James Purefoy|Martin Crewes,63|17647|11867|17648|557323,2002
1577,Resident Evil: Apocalypse,2004-09-10,Horror|Action|Science Fiction,45000000,129342769,94,3.2397,6.357,4694,en,The evil continues...,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.",Milla Jovovich|Sienna Guillory|Oded Fehr|Thomas Kretschmann|Sophie Vavasseur,63|7055|18041|3491|96787,2004
198184,Chappie,2015-03-04,Crime|Action|Science Fiction,49000000,104399548,120,7.6591,6.788,8412,en,I am consciousness. I am alive. I am Chappie.,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",Sharlto Copley|Dev Patel|Hugh Jackman|Ninja|Yo-Landi Visser,82191|76788|6968|985041|985040,2015
