tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm,budget_adj,revenue_adj,est_profit_adj,profit_margin,revenue_ratio,actor_prestige_score,prestige_tier,budget_tier,outcome_label,release_window,marketing_ratio,est_marketing_budget
308,Broken Flowers,2005-07-31,2005,7,Comedy|Drama|Mystery|Romance,Comedy,Bill Murray|Sharon Stone|Jessica Lange|Tilda Swinton|Frances Conroy,1532|4430|4431|3063|4432,10000000.0,46720491.0,106,1.669,6.941,1468,7.207326967680013,7.876834360829387,0.0,0.015978203853460632,16118587.0,75306829.0,47099301.75,1.669742311425047,4.672,7.44480170690593,Unknown,Low,Hit,Summer,0.75,7500000.0
310,Bruce Almighty,2003-05-23,2003,5,Fantasy|Comedy,Fantasy,Jim Carrey|Morgan Freeman|Jennifer Aniston|Philip Baker Hall|Catherine Bell,206|192|4491|4492|4493,80000000.0,484592874.0,101,7.3329,6.725,11412,8.136301369004173,8.918588405770317,0.14586372160866848,0.1657446741956987,136867826.0,829064665.0,623762926.0,3.038273952467592,6.057,8.149554144689793,Established,High,Blockbuster,Summer,0.5,40000000.0
1016121,Beautiful Disaster,2023-04-04,2023,4,Romance|Drama|Comedy,Romance,Dylan Sprouse|Virginia Gardner|Austin North|Libe Barer|Rob Estes,95686|1279279|1449393|1524899|20960,25000000.0,6850036.0,96,3.7432,6.646,892,7.412096763786537,6.849849625174266,0.0312565117732861,0.002341222970176568,25828356.0,7077007.0,-38122616.0,-0.8434277427490933,0.274,7.965664337031575,Rising,Low,Flop,Off-season,0.75,18750000.0
314,Catwoman,2004-07-22,2004,7,Action|Fantasy|Crime,Action,Halle Berry|Benjamin Bratt|Sharon Stone|Lambert Wilson|Frances Conroy,4587|4589|4430|2192|4432,100000000.0,82102379.0,104,3.6509,4.6,3550,8.221797247054404,8.136152988821031,0.18753907063971662,0.028079950128252273,166646903.0,136821072.0,-113149282.5,-0.4526508062379053,0.821,7.8594834206718405,Unknown,High,Flop,Summer,0.5,50000000.0
320,Insomnia,2002-05-24,2002,5,Thriller|Crime|Drama,Thriller,Al Pacino|Robin Williams|Hilary Swank|Martin Donovan|Nicky Katt,1158|2157|448|42993|18070,46000000.0,113714830.0,118,4.048,7.0,5238,7.905755874878354,8.29881514927875,0.07501562825588665,0.03889242743659385,80492585.0,198982622.0,70194486.0,0.5450384498149736,2.472,7.943302227757543,Rising,Mid,Break-even,Summer,0.6,27600000.0
322,Mystic River,2003-10-08,2003,10,Thriller|Crime|Drama|Mystery,Thriller,Sean Penn|Tim Robbins|Kevin Bacon|Laurence Fishburne|Marcia Gay Harden,2228|504|4724|2975|4726,25000000.0,156800000.0,138,7.5152,7.744,7367,7.6311513944919795,8.428557440425406,0.0312565117732861,0.053628944480180234,42771196.0,268260939.0,193411346.0,2.5839999691113884,6.272,7.68972557385661,Unknown,Low,Blockbuster,Off-season,0.75,18750000.0
326,Snakes on a Plane,2006-08-17,2006,8,Action|Thriller|Adventure|Crime|Horror,Action,Samuel L. Jackson|Julianna Margulies|Nathan Phillips|Kenan Thompson|Rachel Blanchard,2231|25654|60005|77330|52478,33000000.0,62022014.0,105,2.6179,5.483,1947,7.712052616198067,7.986084544438704,0.04792665138570536,0.02121181798292395,51529107.0,96846637.0,6670699.75,0.07397427687950091,1.879,8.094024504367459,Established,Low,Flop,Summer,0.75,24750000.0
350,The Devil Wears Prada,2006-06-29,2006,6,Drama|Comedy,Drama,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,5064|1813|5081|2283|1284159,35000000.0,326706115.0,109,92.5044,7.4,12920,7.737606719225631,8.707695940638718,0.05209418628881017,0.11174231294332077,54652083.0,510147709.0,414506563.75,4.333977418050627,9.334,8.123336568528911,Established,Low,Blockbuster,Summer,0.75,26250000.0
262500,Insurgent,2015-03-18,2015,3,Action|Science Fiction|Thriller,Action,Shailene Woodley|Theo James|Miles Teller|Kate Winslet|Ansel Elgort,94185|587020|996701|204|1159982,110000000.0,297002527.0,119,6.4508,6.4,10382,8.164673544144803,8.596041003341439,0.20837674515524068,0.10158272831553194,146107848.0,394494546.0,175332774.0,0.8000153147146484,2.7,8.201343926062185,A-list,High,Break-even,Off-season,0.5,55000000.0
262504,Allegiant,2016-03-09,2016,3,Adventure|Science Fiction|Action|Mystery,Adventure,Shailene Woodley|Theo James|Miles Teller|Zoë Kravitz|Naomi Watts,94185|587020|996701|37153|3489,110000000.0,179246868.0,120,4.1487,6.101,6930,8.159210648744306,8.371269538756128,0.20837674515524068,0.06130649693865107,144281500.0,235109154.0,18686904.0,0.08634465264084445,1.63,8.248171314517458,A-list,High,Flop,Off-season,0.5,55000000.0
388,Inside Man,2006-03-17,2006,3,Crime|Drama|Thriller,Crime,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer|Willem Dafoe,5292|2296|1038|290|5293,45000000.0,186003591.0,129,6.1235,7.403,6292,7.846751189533647,8.463060006319608,0.07293186080433424,0.06361751401594917,70266964.0,290442393.0,178015250.6,1.5833832186772718,4.133,8.018913042689856,Rising,Mid,Hit,Off-season,0.6,27000000.0
392,Chocolat,2000-12-22,2000,12,Comedy|Drama|Romance,Comedy,Juliette Binoche|Judi Dench|Alfred Molina|Lena Olin|Johnny Depp,1137|5309|658|5313|85,25000000.0,152700626.0,121,6.2814,6.972,3487,7.659936070726022,8.44583687607933,0.0312565117732861,0.052226826423804114,45702091.0,279149514.0,199170854.75,2.490299995245294,6.108,7.942024806442471,Rising,Low,Blockbuster,Holiday,0.75,18750000.0
393,Kill Bill: Vol. 2,2004-04-16,2004,4,Action|Crime|Thriller,Action,Uma Thurman|David Carradine|Daryl Hannah|Michael Madsen|Gordon Liu Chia-Hui,139|141|589|147|240171,30000000.0,152159461.0,136,8.4047,7.877,14945,7.698918502642759,8.404096209298638,0.04167534903104814,0.05204173054868299,49994071.0,253569030.0,166079405.75,1.8982754489313056,5.072,7.972780973224694,Rising,Low,Blockbuster,Off-season,0.75,22500000.0
395,AVP: Alien vs. Predator,2004-08-12,2004,8,Adventure|Science Fiction|Action|Horror,Adventure,Sanaa Lathan|Lance Henriksen|Ian Whyte|Raoul Bova|Ewen Bremner,5411|2714|946696|5412|1125,70000000.0,177427090.0,101,3.6689,5.9,4897,8.066895286696365,8.470817177385914,0.1250260470931444,0.06068407419986314,116652832.0,295676751.0,109032219.79999998,0.5841704501010313,2.535,7.978785102056029,Rising,Mid,Break-even,Summer,0.6,42000000.0
590223,Love and Monsters,2020-10-16,2020,10,Adventure|Comedy|Fantasy|Science Fiction,Adventure,Dylan O'Brien|Jessica Henwick|Michael Rooker|Dan Ewing|Ariana Greenblatt,527393|1202689|12132|1231108|1767250,30000000.0,1122066.0,109,4.2349,7.27,4403,7.562186193391953,6.13508333308598,0.04167534903104814,0.0003820725820000448,36491036.0,1364845.0,-62494468.0,-0.9786273147034952,0.037,7.7754419740339555,Unknown,Low,Flop,Off-season,0.75,22500000.0
459151,The Boss Baby: Family Business,2021-07-01,2021,7,Animation|Comedy|Adventure|Family,Animation,Alec Baldwin|James Marsden|Amy Sedaris|Ariana Greenblatt|Jeff Goldblum,7447|11006|12110|1767250|4785,82000000.0,146745280.0,107,6.3077,7.334,2671,7.979034050432452,8.23178434239401,0.1500312565117733,0.050189906113881834,95287087.0,170523541.0,18064201.799999982,0.11848537383664576,1.79,8.085389669146528,Established,Mid,Flop,Summer,0.6,49200000.0
1114513,Speak No Evil,2024-09-11,2024,9,Horror|Thriller,Horror,James McAvoy|Mackenzie Davis|Scoot McNairy|Aisling Franciosi|Alix West Lefler,5530|1110405|59233|1323109|2556026,15000000.0,77239314.0,110,5.5691,7.135,2034,7.17608572900407,7.887832892027168,0.010418837257762034,0.026416625131355002,14999809.0,77238333.0,50988667.25,1.9424501529128995,5.149,7.673274602967605,Unknown,Low,Blockbuster,Off-season,0.75,11250000.0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,2005,12,Adventure|Family|Fantasy,Adventure,William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley|Liam Neeson,5528|5529|5527|5526|3896,180000000.0,745013115.0,143,16.4863,7.136,11416,8.46259946679583,9.079490879896554,0.3542404667639092,0.25481679158531034,290134562.0,1200855855.0,794667468.2,1.956401251302343,4.139,8.729113926036318,A-list,Mega,Hit,Holiday,0.4,72000000.0
421,The Life Aquatic with Steve Zissou,2004-12-10,2004,12,Adventure|Comedy|Drama,Adventure,Bill Murray|Owen Wilson|Cate Blanchett|Anjelica Huston|Willem Dafoe,1532|887|112|5657|5293,50000000.0,34808403.0,119,3.1778,7.1,3136,7.920767253996499,7.763481348603936,0.08335069806209627,0.011903885756614295,83323452.0,58007126.0,-75310397.2,-0.5648949619850123,0.696,8.085474031577489,Established,Mid,Flop,Holiday,0.6,30000000.0
423,The Pianist,2002-09-17,2002,9,Drama|War,Drama,Adrien Brody|Thomas Kretschmann|Frank Finlay|Maureen Lipman|Emilia Fox,3490|3491|6637|6638|6639,35000000.0,120098945.0,150,13.5593,8.376,10040,7.787066086467964,8.322537234923853,0.05209418628881017,0.04107600056641359,61244358.0,210153794.0,112162821.19999999,1.1446240198974733,3.431,7.352729342192151,Unknown,Mid,Hit,Off-season,0.6,21000000.0
425,Ice Age,2002-03-14,2002,3,Animation|Comedy|Family|Adventure,Animation,Ray Romano|John Leguizamo|Denis Leary|Goran Višnjić|Jack Black,15757|5723|5724|5725|70851,59000000.0,383257136.0,81,13.1089,7.37,14180,8.013850052918507,8.826488292034343,0.10210460512606793,0.13108458511721985,103240489.0,670638207.0,505453424.6,3.0599272963052315,6.496,8.690956468926489,A-list,Mid,Blockbuster,Off-season,0.6,35400000.0
328111,The Secret Life of Pets,2016-06-18,2016,6,Family|Comedy|Adventure|Animation,Family,Louis C.K.|Eric Stonestreet|Kevin Hart|Jenny Slate|Ellie Kemper,52849|156962|55638|213001|475512,75000000.0,875457937.0,86,2.5305,6.316,8465,7.99287922697778,9.06005324799811,0.13544488435090643,0.29943312575900843,98373750.0,1148294403.0,990896403.0,6.295482807913697,11.673,8.104866474442657,Established,Mid,Blockbuster,Summer,0.6,45000000.0
435,The Day After Tomorrow,2004-05-26,2004,5,Science Fiction|Thriller|Adventure,Science Fiction,Dennis Quaid|Jake Gyllenhaal|Emmy Rossum|Dash Mihok|Jay O. Sanders,6065|131|4730|6066|6067,125000000.0,552639571.0,123,5.6594,6.552,8768,8.318707260583675,8.964239226364745,0.2396332569285268,0.18901883813888978,208308629.0,920956731.0,608493787.5,1.9474110455597113,4.421,8.036511240308235,Rising,High,Hit,Summer,0.5,62500000.0
440,Aliens vs Predator: Requiem,2007-12-25,2007,12,Action|Science Fiction|Thriller|Horror,Action,David Paetkau|Sam Trammell|Steven Pasquale|Reiko Aylesworth|John Ortiz,33293|131006|56389|25869|40543,40000000.0,130290885.0,94,5.1196,5.181,3277,7.783489895390593,8.29634393702475,0.0625130235465722,0.044561972596167905,60742113.0,197853591.0,100666210.19999999,1.0357950730986258,3.257,8.065386789819016,Established,Mid,Hit,Holiday,0.6,24000000.0
33217,Diary of a Wimpy Kid,2010-03-19,2010,3,Comedy|Family,Comedy,Zachary Gordon|Robert Capron|Steve Zahn|Devon Bostick|Rachael Harris,89819|111922|18324|90498|46074,15000000.0,75700000.0,92,4.5718,6.266,1749,7.335464801202774,8.038469420110244,0.010418837257762034,0.025890130121669973,21650344.0,109262069.0,71373967.0,1.8838095136040334,5.047,7.922342591052446,Unknown,Low,Blockbuster,Off-season,0.75,11250000.0
453,A Beautiful Mind,2001-12-14,2001,12,Drama|Romance,Drama,Russell Crowe|Jennifer Connelly|Ed Harris|Paul Bettany|Christopher Plummer,934|6161|228|6162|290,58000000.0,316791257.0,135,7.8531,7.855,10987,8.013238639254718,8.750583831344862,0.10002083767451553,0.1083511118896464,103095246.0,563097801.0,398145407.4,2.4136988782683533,5.462,8.050230431553633,Rising,Mid,Blockbuster,Holiday,0.6,34800000.0
786892,Furiosa: A Mad Max Saga,2024-05-22,2024,5,Action|Science Fiction|Adventure,Action,Anya Taylor-Joy|Chris Hemsworth|Tom Burke|Alyla Browne|George Shevtsov,1397778|74568|52891|2431565|148899,168000000.0,174287546.0,149,13.8139,7.452,4769,8.225303762531752,8.24126083556756,0.32923525734528025,0.0596102489447907,167997865.0,174285331.0,-77711466.5,-0.3083827543482968,1.037,8.173527083880503,A-list,High,Flop,Summer,0.5,84000000.0
462,Erin Brockovich,2000-03-17,2000,3,Drama,Drama,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones,1204|3926|6383|19838|1956,52000000.0,256271286.0,131,4.3229,7.434,3607,7.977999399840952,8.670696006275215,0.08751823296520109,0.08765133087174967,95060348.0,468485341.0,316388784.2,2.080183738912885,4.928,8.028426803659903,Rising,Mid,Hit,Off-season,0.6,31200000.0
470,21 Grams,2003-09-06,2003,9,Drama|Crime|Thriller,Drama,Sean Penn|Naomi Watts|Benicio del Toro|Charlotte Gainsbourg|Danny Huston,2228|3489|1121|4273|6413,20000000.0,60427839.0,124,3.271,7.323,3365,7.534241384022398,8.014448445770729,0.02083767451552407,0.020666558742726934,34216957.0,103382837.0,43503162.25,0.7265096617780142,3.021,7.553344804999902,Unknown,Low,Hit,Off-season,0.75,15000000.0
360920,The Grinch,2018-11-08,2018,11,Family|Comedy|Animation|Fantasy,Family,Benedict Cumberbatch|Rashida Jones|Kenan Thompson|Cameron Seely|Angela Lansbury,71580|80591|77330|1952744|14730,75000000.0,552976825.0,85,7.1652,6.869,4408,7.973243757797544,8.840889423438563,0.13544488435090643,0.18913418987868835,94025090.0,693249274.0,542809130.0,3.608140191623321,7.373,8.126783002398833,Established,Mid,Blockbuster,Holiday,0.6,45000000.0
479,Shaft,2000-06-15,2000,6,Action|Adventure|Crime|Thriller,Action,Samuel L. Jackson|Vanessa Williams|Jeffrey Wright|Christian Bale|Busta Rhymes,2231|27011|2954|3894|6485,46000000.0,107626125.0,99,4.5817,6.008,1427,7.924753891463167,8.293913763177622,0.07501562825588665,0.036809894049679756,84091847.0,196749557.0,62202601.79999998,0.46231147860267574,2.34,8.020288286115685,Rising,Mid,Break-even,Summer,0.6,27600000.0
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,2006,11,Comedy,Comedy,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,6730|6734|6735|6736|1082650,18000000.0,262552893.0,84,4.4789,6.786,5903,7.448811187042244,8.612755485770851,0.016670139612419255,0.08979984296109762,28106786.0,409973217.0,360786341.5,7.335012395735525,14.586,7.896038173521487,Unknown,Low,Blockbuster,Holiday,0.75,13500000.0
503,Poseidon,2006-05-03,2006,5,Adventure|Action|Drama|Thriller,Adventure,Josh Lucas|Kurt Russell|Jacinda Barrett|Richard Dreyfuss|Emmy Rossum,6164|6856|6857|3037|4730,160000000.0,181700000.0,98,4.545,5.869,2275,8.397658659766241,8.452893604978014,0.312565117732861,0.062145547162386225,249838095.0,283722387.0,-66050946.0,-0.18883928466896588,1.136,7.921496659183847,Unknown,Mega,Flop,Summer,0.4,64000000.0
508,Love Actually,2003-09-07,2003,9,Comedy|Romance|Drama,Comedy,Hugh Grant|Alan Rickman|Emma Thompson|Liam Neeson|Martine McCutcheon,3291|4566|7056|3896|47714,40000000.0,250779876.0,135,6.5908,7.096,7335,7.835271373340191,8.63250406591488,0.0625130235465722,0.08577309162937646,68433913.0,429046206.0,319551945.2,2.918435567903299,6.269,8.204610395742998,A-list,Mid,Blockbuster,Off-season,0.6,24000000.0
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,2005,9,Adventure|Animation|Comedy|Family,Adventure,Peter Sallis|Ralph Fiennes|Helena Bonham Carter|Peter Kay|Nicholas Smith,7317|5469|1283|7318|7319,30000000.0,192610372.0,85,4.1053,7.114,3050,7.68444821341844,8.492006632360056,0.04167534903104814,0.06587724609568202,48355760.0,310460700.0,225838120.0,2.6687690212234134,6.42,8.029266150431798,Rising,Low,Blockbuster,Off-season,0.75,22500000.0
534,Terminator Salvation,2009-05-20,2009,5,Action|Science Fiction|Thriller,Action,Christian Bale|Sam Worthington|Moon Bloodgood|Helena Bonham Carter|Anton Yelchin,3894|65731|56455|1283|21028,200000000.0,371353001.0,115,7.5111,6.083,6969,8.467631904565089,8.736388846673227,0.39591581579495727,0.12701298720274828,293516084.0,544990393.0,134067875.40000004,0.32626071742922674,1.857,8.051847397383453,Rising,Mega,Flop,Summer,0.4,80000000.0
553,Dogville,2003-05-21,2003,5,Crime|Drama|Thriller,Crime,Nicole Kidman|Paul Bettany|John Hurt|Stellan Skarsgård|Philip Baker Hall,2227|6162|5049|1640|4492,10000000.0,16690617.0,178,4.9081,7.754,2664,7.23321137566604,7.455683776657318,0.0,0.0057070188954402344,17108478.0,28555106.0,-1384730.5,-0.04625043627075252,1.669,8.091602669149646,Established,Low,Flop,Summer,0.75,7500000.0
557,Spider-Man,2002-05-01,2002,5,Action|Science Fiction,Action,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson,2219|5293|205|17051|19153,139000000.0,821708551.0,121,19.2855,7.324,20499,8.386012842014674,9.157715848291025,0.26880600125026044,0.28104910306926845,243227593.0,1437857504.0,1097338873.8,3.2225516505675174,5.912,8.143565703738583,Established,Mega,Blockbuster,Summer,0.4,55600000.0
558,Spider-Man 2,2004-06-25,2004,6,Action|Adventure|Science Fiction,Action,Tobey Maguire|Kirsten Dunst|James Franco|Alfred Molina|Rosemary Harris,2219|205|17051|658|18998,200000000.0,788976453.0,127,6.582,7.303,16212,8.522827242718385,9.118861289163032,0.39591581579495727,0.26985367039372515,333293806.0,1314804825.0,848193496.6,1.8177730478778493,3.945,8.199123735759896,A-list,Mega,Hit,Summer,0.4,80000000.0
559,Spider-Man 3,2007-05-01,2007,5,Action|Adventure|Science Fiction,Action,Tobey Maguire|Kirsten Dunst|James Franco|Thomas Haden Church|Topher Grace,2219|205|17051|19159|17052,258000000.0,894983373.0,139,17.7939,6.454,15089,8.593049609083637,9.13324487036512,0.5167743279849969,0.30611145429751613,391786628.0,1359079527.0,810578247.8000001,1.4778055740950042,3.469,8.197606750814339,A-list,Mega,Hit,Summer,0.4,103200000.0
131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,2014,11,Science Fiction|Adventure|Thriller,Science Fiction,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,72129|27972|96066|57755|9281,125000000.0,755356711.0,123,10.4613,6.817,16641,8.22074096147262,9.001983039590971,0.2396332569285268,0.25835463485588284,166242079.0,1004576558.0,755213439.5,3.028569116567252,6.043,8.118058297122946,Established,High,Blockbuster,Holiday,0.5,62500000.0
561,Constantine,2005-02-08,2005,2,Fantasy|Action|Horror,Fantasy,Keanu Reeves|Rachel Weisz|Shia LaBeouf|Djimon Hounsou|Max Baker,6384|3293|10959|938|10960,100000000.0,230900000.0,121,9.1046,7.121,7924,8.20732696229127,8.570750894961066,0.18753907063971662,0.0789735331850583,161185868.0,372178169.0,130399367.0,0.5393333324564988,2.309,8.19904975069578,A-list,High,Break-even,Off-season,0.5,50000000.0
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,2015,11,Action|Adventure|Science Fiction,Action,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,72129|27972|96066|57755|9281,160000000.0,653428261.0,137,6.597,6.9,13254,8.327400841270949,8.938478772978607,0.312565117732861,0.22349181916660174,212520506.0,867918155.0,549137396.0,1.7226177568640522,4.084,8.124098686118904,Established,High,Hit,Holiday,0.5,80000000.0
426543,The Nutcracker and the Four Realms,2018-10-26,2018,10,Family|Fantasy|Adventure,Family,Mackenzie Foy|Jayden Fowora-Knight|Tom Sweet|Keira Knightley|Helen Mirren,851784|1972476|1599393|116|15735,120000000.0,173961069.0,99,5.5837,6.1,2233,8.177363737566644,8.338634559668268,0.22921441967076475,0.05949858328640201,150440143.0,218089401.0,-7570813.5,-0.03354961580965793,1.45,8.086527774779396,Established,High,Flop,Off-season,0.5,60000000.0
565,The Ring,2002-10-18,2002,10,Horror|Mystery,Horror,Naomi Watts|Martin Henderson|David Dorfman|Brian Cox|Jane Alexander,3489|26291|26292|1248|13724,48000000.0,249348933.0,115,6.8572,6.699,6616,7.924239277425015,8.639805556564019,0.07918316315899146,0.08528366299516427,83992262.0,436320438.0,301932818.79999995,2.24673091611701,5.195,7.85780355188377,Unknown,Mid,Blockbuster,Off-season,0.6,28800000.0
426563,Holmes & Watson,2018-12-25,2018,12,Comedy|Mystery|Crime,Comedy,Will Ferrell|John C. Reilly|Rebecca Hall|Kelly Macdonald|Rob Brydon,23659|4764|15556|9015|47632,42000000.0,40500000.0,90,2.4927,4.307,924,7.721431781504515,7.705637512488378,0.06668055844967702,0.013850595406262309,52654050.0,50773548.0,-41371039.5,-0.4489795941622724,0.964,8.252939606669232,A-list,Low,Flop,Holiday,0.75,31500000.0
584,2 Fast 2 Furious,2003-06-05,2003,6,Action|Crime|Thriller,Action,Paul Walker|Tyrese Gibson|Eva Mendes|Cole Hauser|Ludacris,8167|8169|8170|6614|8171,76000000.0,236350661.0,108,1.7277,6.516,8074,8.114024975295049,8.606768203982737,0.13752865180245885,0.08083783495583724,130024435.0,404360015.0,209323362.5,1.0732514110392661,3.11,7.986846679591021,Rising,High,Hit,Summer,0.5,38000000.0
